,30,31,32,33,34,35,36,37,38,39
5,15.363590541418972,16.176369366766068,13.101584176595074,10.573822435181095,11.058828124815868,10.787630476083631,11.15934721359925,10.40412615287661,10.767776827882312,11.236832028823521
6,10.520168126658845,10.78811796753353,10.782300642499692,11.201040657313754,11.62119698171778,11.55494461533646,11.77177058601692,11.754584885893603,12.34846700021055,12.411986566098928
7,12.829088775789057,12.351939620702002,13.01013994726826,13.55560995925094,13.161478563876848,13.425913841150686,13.610648679063667,13.882772950024783,14.051328767087426,14.52630684284528
8,14.447851452362798,14.627717196713853,14.903918880055713,15.735385419330175,15.921257364792062,18.15495402199947,18.564629929270268,12.212080080819689,11.69160865001067,11.686559739616799
9,11.251115486624093,10.453207353996696,10.482275253544579,10.942834670494001,10.829014605073356,10.753470395123585,10.567299627266742,11.397900567498406,10.939522522785415,11.703743046485775
10,11.410223730012515,11.882053579968872,12.515920755244967,12.142308029883473,12.512425621046873,12.256440158684288,12.945490636639473,12.879612021166412,13.068224415643272,13.673158478210492
11,13.281130616415926,14.167341130413462,14.274627934605455,14.347346261661086,14.817086101805858,14.689790516707122,15.816886745538557,15.462552936406716,15.264398268563188,16.606968374528257
12,16.615008007174414,16.982629674262366,12.662570145742162,12.56728749989545,11.71525561678861,11.357680497275505,11.013260203280078,11.192261374514162,11.256481995471823,10.746646256688459
13,11.144042803165217,11.457338851053791,11.623358575391746,11.413608074282234,11.587538747263084,11.487328795891774,11.720801092270023,12.17591875769999,12.185738547131079,12.857570101326434
14,12.608174073899882,13.14520785278484,13.107191079184473,12.928581599220472,13.477571122174147,13.804889584707146,14.115049433975482,14.122171702489673,14.506785560532201,14.619715502706663
15,15.197778648341666,15.337967175975487,15.641940363041964,15.842204054730534,15.755332212084884,36.43607088044409,15.218373271419651,13.365712255907123,12.919162987077032,11.984827445241715
16,11.815743318287423,11.8048680114982,11.461693068830886,11.47471039419155,11.269647853959356,11.029187755845392,11.548600616563167,12.000528003951905,11.731909447065366,11.970499937923497
17,12.034859738313308,12.083667562998038,11.973404091467245,12.100955842659054,12.689359119317386,12.937330433942218,12.562837688875735,13.010311904459286,12.879056856740203,13.947252574546809
18,13.721097264257597,14.29152995314412,13.982108569120266,14.499231385948878,15.245394238796178,14.864921013076085,15.568106757635524,15.402856685585935,16.021840931820776,15.935903093937155
19,26.99732409225877,19.11878818308836,13.69661169278274,11.853930846910075,13.276383529434876,11.543275391708958,11.850826325009992,11.731722098008985,11.30224302407008,11.041757677938637
20,12.017137126320542,11.342560222199868,11.494721891974745,11.955602568085185,11.93986498592206,11.99090982665566,11.986675711809358,12.613593502629875,12.51223667094191,12.355322930178225
21,13.01296934183706,13.508000054907058,12.734028293905885,14.159312404423751,13.616278436589202,13.727828581468206,14.097911581852088,14.245546730097715,15.028979244486283,14.483121802367403
22,15.799505048497963,15.346028918236033,15.833774385040964,15.842661005550212,16.0765479016348,66.20626680097767,21.209864487660386,16.78162053039689,15.944719730712771,14.461345530256652
23,11.736776372677763,10.984111657543789,12.441951482490447,12.47713683309482,11.400047264698475,11.20126687369785,11.922412803498476,11.704402570413926,12.195191257534582,11.582765108839798
24,11.915815154328214,12.069639010947952,12.58016621891627,12.55259215339621,13.455544890770245,13.262691342186583,13.47714485174879,13.683823173387184,13.343828890224337,14.129591857527256
25,14.286667768906408,14.620158523630769,14.599996078169184,14.918459921236083,14.82841999734417,15.527966728772252,15.41356449736123,15.607088441645566,16.008273199586124,16.00604107366046
26,217.4877298910568,20.709991659539007,19.486338900480362,14.846833925119345,12.615237637354754,12.7256946522259,12.359181845888603,11.91010644907752,12.185168097526665,11.605759217093636
27,11.862261011814939,12.088012564254367,11.981665267029545,12.49856156021762,12.128110154487233,12.393704243197082,12.324956639756497,12.736838677947507,13.451310792134556,13.269428726218157
28,12.817817274638465,13.433980152126967,13.238251360454662,14.43130060619987,13.964962778505525,13.836254600883612,14.228234074194337,14.526120113831853,14.997888737063803,14.637669950732613
29,15.270208801094448,15.143277990397685,15.828946140966307,16.40781424269425,16.073927844686345,392.26675816022475,34.048753833824975,18.80288248258099,19.174321779875118,13.881908288077614
30,13.081058886328062,12.845591876656737,11.296210574923325,11.733998454597375,12.040494677166567,11.902590631640052,11.713584081137427,11.639129159166608,12.367641988582722,12.393262229489443
31,12.851655675386692,11.893873534102857,13.087936998001396,13.201639097884279,13.290643711303026,13.06398264162278,13.16036545260405,13.239590003840828,14.414737488949196,13.997958512138702
32,14.113375772840097,14.12419079687401,14.920534413810218,14.925519179851138,14.848882304394909,15.23530735553844,15.474937496208168,15.53253190301698,15.424636198012598,16.533037124226958
